PC1,PC2,PC3,lv_feeder_unique_id,cluster_k2,cluster_k3,Winter_aligned_cluster_k2,Winter_aligned_cluster_k3
-1.536867401020892,0.2981121813598958,1.329435102731139,SSEN-400600301501,1,2,1,2
3.9831531203331014,0.502653701971496,1.4601202430262161,SSEN-400600301502,0,0,0,0
-1.588588684016361,-0.41416402348064085,0.7914704288446723,SSEN-400600301503,1,2,1,2
3.3426240265162894,-0.14911029817232707,0.9532524308498238,SSEN-400600301504,0,0,0,0
-2.0731238424181906,-0.46276967215953624,1.4385973157255687,SSEN-400600301505,1,2,1,2
1.294822919183684,0.5901033777829561,-0.29974292805940467,SSEN-401100228001,1,2,1,2
-0.11651126084122065,0.34683905073916627,0.2051938004676187,SSEN-401100228002,1,2,1,2
2.5934310542208983,2.6394146455919003,-2.302892327768717,SSEN-401100228004,0,0,0,0
4.8026639981497645,1.7806769911552907,-0.2903661398834085,SSEN-401100228005,0,0,0,0
-1.8513186434080384,-0.33759488838518537,1.6493152428652667,SSEN-460000307001,1,2,1,2
-1.5389687315181035,0.1045534750462691,1.6083342265778549,SSEN-460000307003,1,2,1,2
-0.39692744133762864,-0.13830370125059568,1.0625750244185195,SSEN-460000307004,1,2,1,2
4.6896320149117425,1.0896830944545979,0.48102469149024746,SSEN-460000307005,0,0,0,0
0.04589585009853422,1.5939622044587054,-0.3877762626637591,SSEN-460000307006,1,2,1,2
6.608511334223157,4.164464317264541,0.2021549594608464,SSEN-460000640001,0,0,0,0
0.7998741191652142,1.348968827711057,-0.7956688629071378,SSEN-460000640003,1,2,1,2
3.0159478496455385,3.1225701591270365,-0.14994663796984914,SSEN-460000667001,0,0,0,0
4.197277552007322,3.2251204174698995,-0.798092184469985,SSEN-460000667002,0,0,0,0
-0.4381496700100953,2.2398718707847007,-3.963829625839721,SSEN-460000702003,1,2,1,2
-1.1899758684466035,1.8546752903437764,0.8571099532290198,SSEN-460000702004,1,2,1,2
0.8743094694590609,-0.11419792857351432,-0.42882881595580835,SSEN-460001515001,1,2,1,2
-0.7592499698120638,-1.2107662558769126,-0.7000115681787134,SSEN-460001515002,1,2,1,2
-0.7499713872425008,1.2630279379099598,0.5808933200206964,SSEN-460001515003,1,2,1,2
-1.2050832386426409,-1.373608797665844,-0.3274495253599569,SSEN-460001515004,1,2,1,2
0.5117458222249228,-1.0947389206291942,-0.2691694770232977,SSEN-460001515005,1,2,1,2
-2.2175010093276333,0.4294499744464135,0.6021669568116769,SSEN-460200307001,1,2,1,2
0.13122925149887546,0.8155507422214071,1.6706118795791736,SSEN-460200307002,1,2,1,2
-0.9306232387459545,0.9100175525284027,0.43712083945544,SSEN-460200307006,1,2,1,2
-1.133216803272167,0.020946623404423437,-0.07332358989856447,SSEN-460200307007,1,2,1,2
3.1491886198095935,-0.47701565915309924,0.6165806484604154,SSEN-460200307008,0,0,0,0
-1.177793423938145,-1.2907719920348455,-0.3032006417628257,SSEN-460200307009,1,2,1,2
-3.013570658711461,-0.2718192121988971,0.7352853061481802,SSEN-460200307011,1,2,1,2
-0.3177393499991244,-0.08362974752837735,-0.4758752596909504,SSEN-460200618001,1,2,1,2
1.499953878416694,0.3106152913010857,-0.33113369114681573,SSEN-460200618002,1,2,1,2
5.966574897344992,1.5941055327536693,1.9449321445439893,SSEN-460200618003,0,0,0,0
1.0068955508787718,0.1512225975916281,-0.01764652928252848,SSEN-460200618004,1,2,1,2
0.0813795922379846,0.02903292913357357,-0.047756901511744,SSEN-460200618005,1,2,1,2
5.651814581772805,1.1069332820559041,1.3396635381137354,SSEN-460200618006,0,0,0,0
2.886385687385936,0.714928667475707,0.3696453575942598,SSEN-460200618007,0,0,0,0
2.7243692901325796,0.3837966683203183,0.46016914045777046,SSEN-460500501301,0,0,0,0
0.8675537712206652,0.8347790100121747,-1.0994752813761663,SSEN-460500501302,1,2,1,2
4.118232155562194,0.7471599563702461,0.5479077901098699,SSEN-460500501303,0,0,0,0
-2.282180837777242,0.9776589369223349,1.0033063586287523,SSEN-460501021001,1,2,1,2
-2.7664525622214313,1.081539796071394,0.2936249153769132,SSEN-460501021002,1,2,1,2
0.8579530611438907,1.3932360786487512,-0.06797771037413071,SSEN-460501021003,1,2,1,2
-2.063295864881327,1.9018518371994853,0.24076635739400148,SSEN-460501021004,1,2,1,2
5.221105535340783,2.938160186758073,-0.4066704247484526,SSEN-460501721001,0,0,0,0
-3.2451272463134933,11.133236301004626,-1.5610048915079375,SSEN-460501721004,1,1,1,1
-1.7749965289581378,8.438241465940152,-0.7234532811541624,SSEN-460501721005,1,1,1,1
4.03793754469516,1.6006770855863641,0.8763593638213747,SSEN-460501724001,0,0,0,0
5.697115443915338,1.8514521148304208,1.0755403151597642,SSEN-460501724002,0,0,0,0
0.7897923160773361,0.34189762523933237,0.03311346050372403,SSEN-460501724003,1,2,1,2
3.7431651442328255,0.9051001308349452,0.16110333035620342,SSEN-460501724004,0,0,0,0
-0.7439306881279647,0.3693704672268642,-1.3402775524061403,SSEN-460600102001,1,2,1,2
7.273692726091173,4.310110891654238,-0.4343187600520457,SSEN-460600102003,0,0,0,0
2.6338741672264145,3.4007109593595253,-2.2315465894832096,SSEN-460600102004,0,0,0,0
0.5032610398600299,1.2611570329362882,-0.4535168187841483,SSEN-460600103002,1,2,1,2
-1.9673927445601138,-0.27842368981332466,0.41180242094356667,SSEN-460600103003,1,2,1,2
5.163535252518402,1.594972583874313,0.26589162684249945,SSEN-460600103006,0,0,0,0
2.2673622572078767,1.7068837556422187,-0.7909986528899686,SSEN-460600105004,0,0,0,0
0.6086599654147754,-0.004667871163659563,-1.0124060275049929,SSEN-460600105005,1,2,1,2
-2.255690443662863,0.17047960585695898,-0.4771075437316748,SSEN-460600208001,1,2,1,2
1.0801744020104371,1.5529784845711356,-2.4204622130690816,SSEN-460600208002,1,2,1,2
-0.38344863293820014,1.2901456576568897,-1.019215368356058,SSEN-460600208003,1,2,1,2
2.873969591761895,3.0622178449528477,-1.032462814901188,SSEN-460600434001,0,0,0,0
2.0356459727663636,2.6650775624116445,0.5058875408709529,SSEN-460600434002,0,0,0,0
16.517058721096408,5.452529191214817,6.662919348649984,SSEN-461000302001,0,0,0,0
1.091512959507021,1.1331278895480534,-0.49822023781700925,SSEN-461000302002,1,2,1,2
-3.0724096250383237,0.31586399368401485,0.8735020238079554,SSEN-461000307001,1,2,1,2
-1.6451014053019672,-0.5815444121113624,0.543828143700829,SSEN-461000307002,1,2,1,2
5.873836708802278,2.2788161790240347,0.8084504484206543,SSEN-461000307003,0,0,0,0
-2.5177033684661834,0.9691351007511775,-0.48879402166607994,SSEN-461400507003,1,2,1,2
2.591155225898087,-0.9599970491649967,0.3647083617538284,SSEN-461800102001,1,0,1,0
-0.7262269637213117,-0.41731226451060754,-0.6648235056570373,SSEN-461800102002,1,2,1,2
-2.417723856795432,-0.29125691480743254,0.7615078355027359,SSEN-461800102003,1,2,1,2
-0.6384350101900332,0.552660557660435,-0.0014829101456868812,SSEN-461800102004,1,2,1,2
1.2869561164833696,-0.8331101944973482,-0.8755325947289045,SSEN-461800102005,1,2,1,2
-0.7366738929876998,-0.5993938245490656,0.6989112756815217,SSEN-461800102006,1,2,1,2
1.5960878129210878,-0.5750956981158297,0.07638220569324496,SSEN-461800108001,1,2,1,2
-1.3558922202775714,-0.20176902190937765,-0.1109311958320196,SSEN-461800108002,1,2,1,2
-0.41141237206506537,0.08917791149305107,-0.27525590462596344,SSEN-461800108003,1,2,1,2
0.39524936330496707,-1.228122015876292,0.18946567238147236,SSEN-461800108004,1,2,1,2
1.357055000049953,-0.43994940743186234,0.30305521251280587,SSEN-461800108005,1,2,1,2
-2.509305670954665,-1.7652894054657242,1.0523556844906938,SSEN-461800108006,1,2,1,2
0.0873856982135031,-0.47272472771961344,-0.3333013577323386,SSEN-461800122002,1,2,1,2
1.9585309597886873,0.505668725663702,-0.028323359522490585,SSEN-461800122003,1,2,1,2
0.2211743281920802,-0.15964979528889203,-0.09450502985274879,SSEN-461800122004,1,2,1,2
0.7919373249308465,0.057674000178103584,-0.7247643176594082,SSEN-461800122005,1,2,1,2
-0.2707439404968669,-0.5502985798625517,0.2574678497275433,SSEN-461800122006,1,2,1,2
3.8305602352697328,0.469411603440824,0.5537742074347386,SSEN-461800202001,0,0,0,0
2.0644437975499605,-0.3661997555342719,0.32742030530260297,SSEN-461800202002,1,2,1,2
-0.9172044016206775,-0.6784015677392556,-0.8568666749633793,SSEN-461800202003,1,2,1,2
1.0474642719486147,-0.9555835630053072,-0.37040051184880884,SSEN-461800202004,1,2,1,2
2.5332129676240758,0.9564083103726029,0.33188349498383163,SSEN-461800202005,0,0,0,0
-3.016989420345786,-0.17478674683039824,-0.30906905453306877,SSEN-461800202501,1,2,1,2
3.638072932671765,0.4473795388183592,1.1232680924303313,SSEN-461800204001,0,0,0,0
0.9378541588245797,-0.798818593957703,-0.3065999760151692,SSEN-461800204002,1,2,1,2
3.6707256642086366,0.3902211463402693,0.2697649539248188,SSEN-461800204003,0,0,0,0
3.996728842148418,0.5007486210767621,0.7804416372210058,SSEN-461800204004,0,0,0,0
-0.28994651075510425,-0.8772620048959084,-0.11019861106206381,SSEN-461800204006,1,2,1,2
-0.521707637295917,0.28538003280055113,0.4995315038471307,SSEN-461800205002,1,2,1,2
0.45875763724104224,-0.22633500877226936,0.1465329965214104,SSEN-461800205003,1,2,1,2
-0.10215699586741339,-1.1195672736622824,0.3758950676351757,SSEN-461800206001,1,2,1,2
-1.2011785338555676,-0.5109852709628416,0.13469755923444968,SSEN-461800206004,1,2,1,2
-0.4808655215516547,1.1012885340430716,-0.2696726833556911,SSEN-461800210001,1,2,1,2
-1.5742140831376612,0.14517825984753904,0.33409232784824827,SSEN-461800210002,1,2,1,2
3.2541691234873973,2.001414913689848,0.5027899165698143,SSEN-461800210003,0,0,0,0
-0.26097142044255983,-0.2930118304917896,-0.7703200688607782,SSEN-461800210004,1,2,1,2
0.4746499267846183,1.4656121367089388,-0.941058033230242,SSEN-461800310001,1,2,1,2
-1.7047561273563638,0.5905221101983349,-1.7158763780971422,SSEN-461800310002,1,2,1,2
-1.4313889142169787,5.584456064889947,-0.3297679847744052,SSEN-461800310003,1,2,1,2
-1.5799178480865264,-1.3511512853489462,0.27691766221714353,SSEN-461800310004,1,2,1,2
-1.9557918352997075,-0.9250886288114399,-0.26239883139668896,SSEN-461800310005,1,2,1,2
1.8552715725950377,-0.2818925484984661,0.19071677166368267,SSEN-461800312001,1,2,1,2
-0.5664609572819531,-1.1617809631774414,0.510902827843664,SSEN-461800312002,1,2,1,2
0.26017192827289404,1.2656932837916504,-0.6459664682711446,SSEN-461800312003,1,2,1,2
1.6008798115388907,-0.1570663629941634,-0.5133176253053645,SSEN-461800312005,1,2,1,2
0.41122303066049626,-1.0424911940282608,-0.3723186760789098,SSEN-461800316001,1,2,1,2
-0.7522477811674985,-3.013567078356534,-1.455317806962165,SSEN-461800316002,1,2,1,2
0.793463747019154,-1.2716918177345224,-0.8128689816262042,SSEN-461800510001,1,2,1,2
0.8859234004336842,-0.6995151826666083,-0.4379519833663258,SSEN-461800510003,1,2,1,2
0.7117073332625745,-1.087521786007034,-0.8359548652356013,SSEN-461800512001,1,2,1,2
0.024981174884897053,-1.3140780536547403,-0.45113181864383933,SSEN-461800512002,1,2,1,2
0.550204944271692,-0.18971647474631176,0.24845736526162057,SSEN-461800512003,1,2,1,2
3.154567767223231,0.6223227882545962,1.1027923739862129,SSEN-461800524001,0,0,0,0
1.401009715185184,0.3625555530736677,0.5115613441342429,SSEN-461800524002,1,2,1,2
1.4532955991916578,0.8216793776719697,0.20567529722994202,SSEN-461800524003,1,2,1,2
0.47442168546775004,-0.1523122912205662,-0.07048235195852899,SSEN-461800524004,1,2,1,2
-1.6830571632491251,0.036651935591306514,0.12967692680707368,SSEN-461800528003,1,2,1,2
2.034396080779354,-0.6270902004818528,-1.1089455680972176,SSEN-461800528004,1,2,1,2
2.1905642116653867,2.709281840732448,-1.6795475032104672,SSEN-461800530001,0,0,0,0
-1.3907724804574746,3.770665654336755,0.9288508162168098,SSEN-461800530002,1,2,1,2
-1.8440503837085378,0.014975756305772484,0.4570895473261981,SSEN-461800614001,1,2,1,2
-1.1750751866951554,0.4179926392358057,1.0564873943435154,SSEN-461800614002,1,2,1,2
3.50650991620539,0.5842906242902833,1.1302841271848334,SSEN-461800614003,0,0,0,0
0.72097005509555,1.1079223438913046,1.2476561755152527,SSEN-461800614004,1,2,1,2
-1.1061961596697176,0.9250639393578144,1.6779488591462097,SSEN-461800614005,1,2,1,2
1.4142793960924567,-0.07121435800799515,-0.2962801855670751,SSEN-461800614006,1,2,1,2
-1.3084110814263472,1.2622913530772712,1.021882163158711,SSEN-461800614007,1,2,1,2
-1.0202673554512496,-0.23660858567815304,0.21987936834224048,SSEN-461800614008,1,2,1,2
-2.687471476799971,0.19348310577986086,0.44977476264090027,SSEN-461800702001,1,2,1,2
-2.959924499548121,2.5231758262313484,0.35202932655662683,SSEN-461800702004,1,2,1,2
-2.3397046382207503,0.8554321433371381,-0.7878534719559942,SSEN-461800702005,1,2,1,2
-1.6065066522708908,-0.0029068819697234197,-0.2670081646789297,SSEN-461800702006,1,2,1,2
1.5840494223638069,-0.08139327481729106,-0.14748807012522827,SSEN-461800704001,1,2,1,2
2.100204854337436,-0.22022750882881426,-0.13326699042959247,SSEN-461800704004,1,2,1,2
-3.984499011730465,3.2431934440646724,2.0483871025098663,SSEN-461800704005,1,2,1,2
1.3140350105591796,-1.6158400184144919,0.3366676898751215,SSEN-461800710001,1,2,1,2
-1.6620704101890162,-0.6441867179479069,-0.28330619073221147,SSEN-461800710002,1,2,1,2
3.423134237335556,0.22024900768195685,1.0983945194095108,SSEN-461800710003,0,0,0,0
-0.6281670569227064,0.2699794124753851,0.37734496072095813,SSEN-461800710004,1,2,1,2
-0.10848557673508775,0.9883924950540256,-0.09424116407844242,SSEN-461800802001,1,2,1,2
-2.302987315449299,1.6185657982484145,1.3206538210524785,SSEN-461800802002,1,2,1,2
-0.8419748369623153,1.3456901562113257,-1.0449897599187343,SSEN-461800802003,1,2,1,2
0.15857920063344827,0.08116730064980321,0.5177029306362773,SSEN-461800802004,1,2,1,2
0.5607416076724822,0.5043432449170726,0.0331936618668778,SSEN-461800802005,1,2,1,2
-1.899272098112958,1.8425658756849492,0.6018872269971852,SSEN-461800804001,1,2,1,2
2.378092504837888,0.2075915190771954,-0.1846421284790626,SSEN-461800804002,0,0,0,0
-3.137305714196596,2.2192547901715747,1.4534878040945416,SSEN-461800804003,1,2,1,2
-2.108944080511811,1.5893646543584943,0.36638376120422667,SSEN-461800804004,1,2,1,2
-0.3205408976052825,0.01229157798277319,-0.41732257960054214,SSEN-462600102002,1,2,1,2
0.282194467673968,0.060945028804637286,-3.666422425200164,SSEN-462600102004,1,2,1,2
0.6452885357796668,-2.2481834253486186,-0.6497840764912515,SSEN-462600128001,1,2,1,2
0.3777194800635412,0.9849035716674591,-2.4236848113629037,SSEN-462600128003,1,2,1,2
2.744507329930766,2.482643570707935,-1.2749697183182493,SSEN-462600130003,0,0,0,0
1.165028716786691,4.979956109993615,-1.056330464321236,SSEN-462600130004,0,0,0,0
1.1836387473832002,9.816661340361462,-2.8486388206079836,SSEN-462600136001,0,1,0,1
-2.4566662622054736,-1.3355662461953552,-0.20903686998763243,SSEN-462600136002,1,2,1,2
-1.454184060266438,-0.5561074277969579,-1.9638930640410925,SSEN-462600136004,1,2,1,2
3.0132216693520744,2.1242008514714574,0.9799784769036122,SSEN-462600148001,0,0,0,0
2.9194007283959964,2.54570025007913,-2.2964653234012298,SSEN-462600148002,0,0,0,0
1.2165029844377828,-0.38095689886484396,-1.0100432538343713,SSEN-462600148004,1,2,1,2
4.424557217119093,2.5841503569401216,0.29516260158369023,SSEN-462600148005,0,0,0,0
2.248677355349922,0.36114504152450977,-0.8144121205323912,SSEN-462600150001,0,0,0,0
2.30200400875153,1.872417226434895,0.6644698973119798,SSEN-462600150002,0,0,0,0
0.22939889940225408,2.512853477253854,-1.3145002812296251,SSEN-462600150003,1,2,1,2
-0.7880033909018223,-1.308243391361665,-0.006165639921037161,SSEN-462600150004,1,2,1,2
-0.8517513092822923,-0.19764563278670966,-1.5696018331878823,SSEN-462600208004,1,2,1,2
-3.9342990141512724,4.6688536459078875,1.8184874525199026,SSEN-462600309002,1,2,1,2
-2.668239453904099,3.5730854524698463,-0.4747792568303723,SSEN-462600309003,1,2,1,2
3.327804526829078,0.35992880296007024,-0.0749326589741202,SSEN-462600309004,0,0,0,0
1.909790815043235,-0.33332847381604336,0.23933993500517908,SSEN-462600309005,1,2,1,2
1.8611938444938043,0.02919739096463474,-1.6518778685334852,SSEN-462600310001,1,2,1,2
2.551398725010935,3.4780436763342935,2.5573284732137758,SSEN-462600310002,0,0,0,0
1.839285513286765,-0.2882381124794188,-0.29950291408106783,SSEN-462600310003,1,2,1,2
-1.1952641839713238,3.0875375090994326,-1.0701929891826873,SSEN-462600434001,1,2,1,2
-2.4051829564293215,0.9640830112015376,0.6763674612087648,SSEN-462600434002,1,2,1,2
-0.7183298423348,1.3287674396563645,-0.45878870067820676,SSEN-462600434003,1,2,1,2
-0.20977284376098204,0.12996934597721047,-0.10118884579094893,SSEN-462600434004,1,2,1,2
1.8911730047895507,0.12347490449173165,-0.04945699098620042,SSEN-462600434005,1,2,1,2
4.620830817350381,1.8239212407306842,0.32109975337765123,SSEN-462600602001,0,0,0,0
1.6950920732585604,-0.42546494777796057,-0.2781978900087994,SSEN-462600602002,1,2,1,2
1.4441559769355836,-0.15759387410221798,-0.04272429720704159,SSEN-462600602003,1,2,1,2
-1.2132833365528686,-1.461158694461397,-0.6462959549064722,SSEN-462600602004,1,2,1,2
0.8600968378632523,-0.5739050952918217,-0.29614950091137593,SSEN-462600602005,1,2,1,2
0.028225348353655786,0.6247458235489853,-1.0668800002911634,SSEN-462600615001,1,2,1,2
-1.4684940087352745,-1.0324377949896848,-0.07394634438608087,SSEN-462600615002,1,2,1,2
0.015570683274840293,1.4854110969188083,1.0203304033181018,SSEN-462600615003,1,2,1,2
1.1511777155284055,0.5542938147842638,-1.165388026340271,SSEN-462600615004,1,2,1,2
6.20702642712314,1.188130386074115,1.0610932152649861,SSEN-462600615005,0,0,0,0
-2.6225416608219647,-0.09640598075876763,0.7560728683963562,SSEN-464000704001,1,2,1,2
3.548638515651333,0.5312208877674472,1.1928642830728342,SSEN-464000704002,0,0,0,0
-0.8930490110903025,0.768343020159545,-2.340651468837271,SSEN-464000704003,1,2,1,2
1.2725465772924043,-0.11278923081884663,-0.4581026864578429,SSEN-464000704004,1,2,1,2
4.183137766339511,0.8188653201754211,-0.14497228860484704,SSEN-464000704005,0,0,0,0
0.34393052124729245,-0.39045380234671895,0.6592885376153278,SSEN-490400102001,1,2,1,2
0.5723568447650087,-0.5359863835681998,1.0529233532618416,SSEN-490400102002,1,2,1,2
5.060145178656877,0.686004815648782,1.3852246957398948,SSEN-490400102003,0,0,0,0
1.3276632049575698,0.32076555648477983,-0.27548772914129493,SSEN-490400102004,1,2,1,2
-5.748954428202158,1.8278544179007232,2.4663309990178512,SSEN-490400102005,1,2,1,2
-1.3244042572989703,-0.7664048709092929,0.6661237088632173,SSEN-490400102006,1,2,1,2
-2.42980367182289,-1.290357340996481,0.9849840916599926,SSEN-490400620001,1,2,1,2
0.738442481799691,3.3422772327774393,-3.462312579717576,SSEN-490400620002,1,2,1,2
7.965631090158721,3.6042411892348496,1.0497786075990065,SSEN-490400620003,0,0,0,0
0.05813338746094175,0.30491016162596174,-0.5561933539978453,SSEN-490402010001,1,2,1,2
3.5697726797247364,1.159129481895364,-0.020096759846999393,SSEN-490402010002,0,0,0,0
-0.09063738819020711,-0.4336258510812725,0.7388502872617279,SSEN-490402010003,1,2,1,2
2.3254420571654677,0.5965586383724952,0.7471169249078193,SSEN-490402010004,0,0,0,0
-0.012265312186831679,0.4998956891820777,-0.524675078645649,SSEN-490402010005,1,2,1,2
4.796149790025224,0.7208012416490538,1.0195040944834703,SSEN-490402400501,0,0,0,0
6.8536955821644945,1.1524222278566214,1.954387265552444,SSEN-490402400502,0,0,0,0
-2.3529827015272162,1.1678088633377655,-0.35554708118830675,SSEN-490402400503,1,2,1,2
0.1429183237080481,-1.2669482572655542,-0.19112197595734973,SSEN-490402400505,1,2,1,2
-1.5809693741500326,21.90701277062435,-6.287354909314819,SSEN-490700102002,0,1,0,1
4.534391068205196,0.4265057189192186,-0.9671945259827764,SSEN-490700612001,0,0,0,0
1.9269935004709924,0.2228405245533473,-0.6157040393495843,SSEN-490700612003,1,2,1,2
-0.3733135403861482,2.341280474140008,-0.6462157377923692,SSEN-490700612004,1,2,1,2
2.8490015904728727,3.7366056547186823,-0.06949291694374353,SSEN-490700612005,0,0,0,0
1.3430363052304632,-0.28668310185187673,-1.155173439800513,SSEN-491001118001,1,2,1,2
-0.5524622797186188,-0.6267354676875655,-2.9882225333911205,SSEN-491001118003,1,2,1,2
-1.4922027047478745,2.9885755578430317,-0.7660235123446497,SSEN-491100302001,1,2,1,2
1.3735261727339376,-0.356204177062101,-0.6938062895783752,SSEN-491100602001,1,2,1,2
-1.0499643007983883,0.48025317450450805,-1.9633378603177085,SSEN-491100602002,1,2,1,2
1.1206526850283594,0.11113693406406114,0.2772368366268836,SSEN-491100602003,1,2,1,2
0.061978679902805936,0.4578009341439267,-0.17461747601109526,SSEN-491100602004,1,2,1,2
0.05198906017555661,-0.7736050178337267,-0.7595370333275182,SSEN-491100604001,1,2,1,2
-1.0570400617083169,-4.951221041351751e-05,0.7896897848064458,SSEN-491100604003,1,2,1,2
1.1766998299600966,0.2781538806055341,-0.840984988053425,SSEN-491100604004,1,2,1,2
1.136564519484265,-0.23811224831146033,-0.5839790023761315,SSEN-491100610001,1,2,1,2
0.24332557473512526,-1.6471343576113726,0.4996925613652457,SSEN-491100610002,1,2,1,2
